State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Full_Location,Latitude,Longitude,Latitude_rad,Longitude_rad,Cluster_500m,Cluster_1000m,Cluster_2000m,Local_Moran_I,Local_Moran_p,Local_Moran_Significant,Local_Moran_Outlier,Getis_Ord_Gi,Getis_Ord_p,Getis_Ord_Significant,Getis_Ord_HotSpot,Getis_Ord_ColdSpot,Isolation_Forest_Score,Isolation_Forest_Outlier,Outlier_Score
OSUN,IFE NORTH,FAMIA,29-15-04-003,"ST. PAUL'S PRY. SCHOOL, FAMIA",331,991,True,-1,False,False,False,False,UNKNOWN,182,2,134,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/04/pu/003/003-1677396161.pdf,"ST. PAUL'S PRY. SCHOOL, FAMIA, FAMIA, IFE NORTH, OSUN, Nigeria",7.4138127,4.4374231,0.1293954417411706,0.0774476433990535,59,57,53,0.0857473435046051,0.375,False,False,0.1284428393520473,0.384,False,False,False,1,False,0
OSUN,IFE NORTH,FAMIA,29-15-04-004,"ST. PHILLIP'S SCHOOL, IDI-IROKO",252,616,True,-1,False,False,False,False,UNKNOWN,84,2,143,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/04/pu/004/004-1677392153.pdf,"ST. PHILLIP'S SCHOOL, IDI-IROKO, FAMIA, IFE NORTH, OSUN, Nigeria",6.6401727,2.7530936,0.1158928765160416,0.0480505479355837,-1,-1,-1,-0.2926227609032749,0.234,False,False,-0.3487497460379826,0.227,False,False,False,1,False,0
OSUN,IFE NORTH,FAMIA,29-15-04-005,ASABI VILLAGE,267,723,True,-1,False,False,False,False,UNKNOWN,124,1,107,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/04/pu/005/005-1677392738.pdf,"ASABI VILLAGE, FAMIA, IFE NORTH, OSUN, Nigeria",7.4138127,4.4374231,0.1293954417411706,0.0774476433990535,59,57,53,0.0371810738847837,0.288,False,False,0.2296576916445365,0.302,False,False,False,1,False,0
OSUN,IFE NORTH,FAMIA,29-15-04-006,"APOSTOLIC SCHOOL, BAALE-SANGO",214,525,True,-1,False,True,False,False,UNKNOWN,126,1,78,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/04/pu/006/006-1677391457.pdf,"APOSTOLIC SCHOOL, BAALE-SANGO, FAMIA, IFE NORTH, OSUN, Nigeria",7.4138127,4.4374231,0.1293954417411706,0.0774476433990535,59,57,53,-0.1296264264630722,0.223,False,False,0.3383919579009341,0.23,False,False,False,1,False,0
OSUN,IFE NORTH,FAMIA,29-15-04-007,ONISORO VILLAGE,194,453,True,-1,False,False,False,False,UNKNOWN,74,1,118,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/04/pu/007/007-1677394657.pdf,"ONISORO VILLAGE, FAMIA, IFE NORTH, OSUN, Nigeria",7.4138127,4.4374231,0.1293954417411706,0.0774476433990535,59,57,53,0.0693917754447621,0.322,False,False,0.1884216986412848,0.338,False,False,False,1,False,0
OSUN,IFE NORTH,YAKOYO,29-15-05-001,"ST. JOHN'S SCHOOL, YAKOYO",217,739,True,-1,False,False,False,False,UNKNOWN,86,9,109,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/05/pu/001/001-1677416591.pdf,"ST. JOHN'S SCHOOL, YAKOYO, YAKOYO, IFE NORTH, OSUN, Nigeria",7.5381216,4.4458666,0.131565041335703,0.0775950102744457,-1,12,13,-0.0291633093241701,0.386,False,False,-0.1460766197959926,0.382,False,False,False,1,False,0
OSUN,IFE NORTH,YAKOYO,29-15-05-002,"L.A. SCHOOL, OKE-OSIN",211,575,True,-1,False,False,False,False,UNKNOWN,104,6,67,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/05/pu/002/002-1677396647.pdf,"L.A. SCHOOL, OKE-OSIN, YAKOYO, IFE NORTH, OSUN, Nigeria",7.6664084,4.6201795,0.1338040683825504,0.0806373443081453,-1,-1,-1,0.0728793671993512,0.408,False,False,-0.1238911744143745,0.403,False,False,False,1,False,0
OSUN,IFE NORTH,YAKOYO,29-15-05-003,"MATERNITY CENTRE, YAKOYO",170,419,True,-1,False,False,False,False,UNKNOWN,69,7,70,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/05/pu/003/003-1677379914.pdf,"MATERNITY CENTRE, YAKOYO, YAKOYO, IFE NORTH, OSUN, Nigeria",7.5394606,4.4605672,0.1315884112943872,0.0778515841464644,-1,12,13,-0.3568126627949331,0.068,False,False,0.669014956830289,0.083,False,False,False,1,False,0
OSUN,IFE NORTH,YAKOYO,29-15-05-004,POST OFFICE YAKOYO,214,599,True,-1,False,False,False,False,UNKNOWN,81,7,87,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/05/pu/004/004-1677393281.pdf,"POST OFFICE YAKOYO, YAKOYO, IFE NORTH, OSUN, Nigeria",7.5381216,4.4458666,0.131565041335703,0.0775950102744457,-1,12,13,0.0135761133188141,0.459,False,False,-0.0635952692206933,0.455,False,False,False,1,False,0
OSUN,IFE NORTH,YAKOYO,29-15-05-005,"ST. JOHN'S SCHOOL, AYEDAADE",191,525,True,-1,False,False,False,False,UNKNOWN,80,9,96,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/05/pu/005/005-1677422336.pdf,"ST. JOHN'S SCHOOL, AYEDAADE, YAKOYO, IFE NORTH, OSUN, Nigeria",7.2022656,4.2743628,0.1257032483231249,0.0746017042847638,-1,-1,-1,0.0320720314489731,0.054,False,False,-0.7173219040948818,0.043,True,False,True,1,False,1
OSUN,IFE NORTH,YAKOYO,29-15-05-006,IYA OLOMO OKE-OSIN,188,525,True,-1,True,False,False,False,UNKNOWN,74,7,96,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/05/pu/006/006-1677400205.pdf,"IYA OLOMO OKE-OSIN, YAKOYO, IFE NORTH, OSUN, Nigeria",7.6664084,4.6201795,0.1338040683825504,0.0806373443081453,-1,-1,-1,0.0103994089977783,0.311,False,False,-0.2326062547576317,0.315,False,False,False,1,False,0
OSUN,IFE NORTH,YAKOYO,29-15-05-007,ALANI AKINRINADE OPEN SPACE,224,664,True,-1,False,False,False,False,UNKNOWN,102,9,83,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/05/pu/007/007-1677401371.pdf,"ALANI AKINRINADE OPEN SPACE, YAKOYO, IFE NORTH, OSUN, Nigeria",7.5279215,4.4529441,0.1313870160066703,0.0777185359522556,-1,12,13,0.1768631118080038,0.097,False,False,-0.6122321072801996,0.079,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-001,"TOWN HALL, IPETUMODU",258,832,True,-1,True,False,False,False,UNKNOWN,103,11,109,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/06/pu/001/001-1677406233.pdf,"TOWN HALL, IPETUMODU, IPETUMODU  I, IFE NORTH, OSUN, Nigeria",7.5158343,4.44651,0.1311760545693232,0.077606239722853,60,12,13,0.0195678248437476,0.395,False,False,0.0981620035561576,0.41,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-004,ISALE OLA/DELE,234,760,True,-1,True,False,False,False,UNKNOWN,108,13,102,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/06/pu/004/004-1677408718.pdf,"ISALE OLA/DELE, IPETUMODU  I, IFE NORTH, OSUN, Nigeria",7.4973729,4.4027782,0.1308538423547955,0.0768429758250294,-1,-1,-1,0.0217479308222331,0.234,False,False,0.3197944900332183,0.244,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-006,"THE APOSTOLIC SCHOOL, IPETUMODU",262,956,True,-1,False,False,False,False,UNKNOWN,111,15,122,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/06/pu/006/006-1677409418.pdf,"THE APOSTOLIC SCHOOL, IPETUMODU, IPETUMODU  I, IFE NORTH, OSUN, Nigeria",7.5276437,4.446427,0.1313821674820082,0.0776047910995739,-1,12,13,-0.0031672161581517,0.491,False,False,-0.0069400276681434,0.492,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-007,"CHRIST SCHOOL, II, IPETUMODU",298,940,True,-1,True,False,False,False,UNKNOWN,108,13,148,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/06/pu/007/007-1677409928.pdf,"CHRIST SCHOOL, II, IPETUMODU, IPETUMODU  I, IFE NORTH, OSUN, Nigeria",7.5261448,4.4408405,0.1313560067418501,0.0775072882809112,-1,12,13,0.22103192578437,0.285,False,False,0.237560089100819,0.296,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-008,"BAPTIST PRY. SCHOOL, IPETUMODU",161,491,True,-1,False,False,False,False,UNKNOWN,72,7,69,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/06/pu/008/008-1677410435.pdf,"BAPTIST PRY. SCHOOL, IPETUMODU, IPETUMODU  I, IFE NORTH, OSUN, Nigeria",7.5250108,4.4486814,0.1313362147081325,0.0776441378022308,-1,12,13,0.1802318754768792,0.241,False,False,-0.326791166434225,0.243,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-009,ISALE OLA/OLOSE,98,628,True,-1,False,False,False,False,UNKNOWN,32,1,55,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/06/pu/009/009-1677410739.pdf,"ISALE OLA/OLOSE, IPETUMODU  I, IFE NORTH, OSUN, Nigeria",7.5528989,4.4006539,0.1318229538752579,0.0768058997957292,9,10,11,-0.5576529162855586,0.064,False,False,0.6839782799656474,0.076,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-011,"C.A.C SCHOOL, IPETUMODU",212,587,True,-1,False,False,False,False,UNKNOWN,53,6,115,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/06/pu/011/011-1677411260.pdf,"C.A.C SCHOOL, IPETUMODU, IPETUMODU  I, IFE NORTH, OSUN, Nigeria",7.5158774,4.4465598,0.1311768068062308,0.0776071088968205,60,12,13,0.1620292592284766,0.114,False,False,0.5190607725990162,0.135,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-001,"MATERNITY CENTRE,IPETUMODU",228,784,True,-1,False,False,False,False,UNKNOWN,70,13,122,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/001/001-1677421507.pdf,"MATERNITY CENTRE,IPETUMODU, IPETUMODU  II, IFE NORTH, OSUN, Nigeria",7.5394606,4.4605672,0.1315884112943872,0.0778515841464644,-1,12,13,0.2102630991137934,0.136,False,False,0.4740390079465001,0.157,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-002,"C.A.C. SCHOOL, BAAKUN/ IPETUMODU",270,731,True,-1,False,True,False,False,UNKNOWN,77,19,159,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/002/002-1677396895.pdf,"C.A.C. SCHOOL, BAAKUN/ IPETUMODU, IPETUMODU  II, IFE NORTH, OSUN, Nigeria",7.5158774,4.4465598,0.1311768068062308,0.0776071088968205,60,12,13,0.4026920575688504,0.212,False,False,0.3541903885926346,0.22,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-003,"L.A. SCHOOL, ORUGUN, IPETUMODU",237,832,True,-1,False,False,False,False,UNKNOWN,69,9,150,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/003/003-1677420680.pdf,"L.A. SCHOOL, ORUGUN, IPETUMODU, IPETUMODU  II, IFE NORTH, OSUN, Nigeria",7.5158343,4.44651,0.1311760545693232,0.077606239722853,60,12,13,-0.0542942561473205,0.475,False,False,-0.0555645392698867,0.462,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-004,"AYETORO AREA, IPETUMODU",230,887,True,-1,False,False,False,False,UNKNOWN,77,13,132,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/004/004-1677412549.pdf,"AYETORO AREA, IPETUMODU, IPETUMODU  II, IFE NORTH, OSUN, Nigeria",7.5158797,4.4548521,0.1311768469488036,0.0777518368343836,-1,12,13,0.1734937828892492,0.264,False,False,0.274979610072514,0.27,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-005,"ST. JOHN'S SCHOOL, OKE-OLA",276,1026,True,-1,False,False,False,False,UNKNOWN,132,20,115,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/005/005-1677400425.pdf,"ST. JOHN'S SCHOOL, OKE-OLA, IPETUMODU  II, IFE NORTH, OSUN, Nigeria",7.5184353,4.4454551,0.1312214505831676,0.0775878282445737,60,12,13,0.160855988895909,0.117,False,False,0.5153032070582374,0.137,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-006,"A.U.D. SCHOOL, KOSO",234,750,True,-1,False,False,False,False,UNKNOWN,98,11,90,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/006/006-1677415294.pdf,"A.U.D. SCHOOL, KOSO, IPETUMODU  II, IFE NORTH, OSUN, Nigeria",7.5169863,4.443561,0.1311961607623062,0.0775547699632117,60,12,13,-0.0243136537773646,0.345,False,False,0.1543653839540787,0.369,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-007,"ISALE AAJE,IPETUMODU",250,778,True,-1,False,False,False,False,UNKNOWN,122,7,100,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/007/007-1677399898.pdf,"ISALE AAJE,IPETUMODU, IPETUMODU  II, IFE NORTH, OSUN, Nigeria",7.5158343,4.44651,0.1311760545693232,0.077606239722853,60,12,13,0.0040144091680143,0.377,False,False,0.1319032666244766,0.382,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-008,"ORIGBO COMM. UNITY HIGH SCHOOL, IPETUMODU",200,791,True,-1,False,False,False,False,UNKNOWN,79,22,90,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/008/008-1677410846.pdf,"ORIGBO COMM. UNITY HIGH SCHOOL, IPETUMODU, IPETUMODU  II, IFE NORTH, OSUN, Nigeria",7.5116287,4.4353665,0.1311026530023014,0.077411748957657,-1,-1,13,0.0046730508883525,0.495,False,False,-0.0297523470800981,0.48,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-009,AWOSUN VILLAGE,140,452,True,-1,False,True,False,False,UNKNOWN,68,1,56,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/009/009-1677418375.pdf,"AWOSUN VILLAGE, IPETUMODU  II, IFE NORTH, OSUN, Nigeria",7.5158343,4.44651,0.1311760545693232,0.077606239722853,60,12,13,-0.2366483891723595,0.241,False,False,0.2969065505335291,0.256,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-010,"AMULIE, IPETUMODU",204,707,True,-1,False,True,False,False,UNKNOWN,0,11,97,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/010/010-1677420215.pdf,"AMULIE, IPETUMODU, IPETUMODU  II, IFE NORTH, OSUN, Nigeria",7.5158343,4.44651,0.1311760545693232,0.077606239722853,60,12,13,-0.0037114261807253,0.362,False,False,0.1431506294450381,0.38,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-011,"ODO-OBA, IPETUMODU",214,690,True,-1,False,False,False,False,UNKNOWN,74,8,115,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/011/011-1677408908.pdf,"ODO-OBA, IPETUMODU, IPETUMODU  II, IFE NORTH, OSUN, Nigeria",7.5158343,4.44651,0.1311760545693232,0.077606239722853,60,12,13,0.0235833599854982,0.415,False,False,0.0756680387871355,0.435,False,False,False,1,False,0
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-012,"ABEBI JUNCTION, IPETUMODU`",250,857,True,-1,False,False,False,False,UNKNOWN,100,3,128,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/012/012-1677416514.pdf,"ABEBI JUNCTION, IPETUMODU`, IPETUMODU  II, IFE NORTH, OSUN, Nigeria",7.5158343,4.44651,0.1311760545693232,0.077606239722853,60,12,13,0.165398022897352,0.243,False,False,0.2974871550598761,0.257,False,False,False,1,False,0
OSUN,IFE NORTH,MORO,29-15-08-001,"DISPENSARY CENTRE, MORO",152,594,True,-1,False,False,False,False,UNKNOWN,62,9,76,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/08/pu/001/001-1677391738.pdf,"DISPENSARY CENTRE, MORO, MORO, IFE NORTH, OSUN, Nigeria",7.346091,4.1692203,0.1282134751011227,0.0727666214759857,-1,58,54,-0.0696732608325533,0.337,False,False,0.1655264431321464,0.36,False,False,False,1,False,0
OSUN,IFE NORTH,MORO,29-15-08-003,COPERATIVE MORO,173,757,True,-1,False,False,False,False,UNKNOWN,59,13,93,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/08/pu/003/003-1677388178.pdf,"COPERATIVE MORO, MORO, IFE NORTH, OSUN, Nigeria",7.5326675,4.4510138,0.1314698493329699,0.0776848458617043,-1,12,13,0.0360414045172567,0.228,False,False,-0.3566290170345106,0.22,False,False,False,1,False,0
OSUN,IFE NORTH,MORO,29-15-08-004,ELEWERAN VILLAGE,167,481,True,-1,True,False,False,False,UNKNOWN,106,22,35,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/08/pu/004/004-1677395927.pdf,"ELEWERAN VILLAGE, MORO, IFE NORTH, OSUN, Nigeria",7.516667,4.483333,0.1311905879260046,0.0782489223133149,-1,-1,-1,0.4782900209389046,0.206,False,False,-0.4023299713359543,0.193,False,False,False,1,False,0
OSUN,IFE NORTH,MORO,29-15-08-005,IFELODUN MARKET CENTRE,162,750,True,-1,False,False,False,False,UNKNOWN,48,18,80,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/08/pu/005/005-1677380765.pdf,"IFELODUN MARKET CENTRE, MORO, IFE NORTH, OSUN, Nigeria",7.5398893,4.460356,0.1315958935208905,0.0778478980110842,-1,12,13,-0.2181103913289721,0.077,False,False,0.6314981499610669,0.09,False,False,False,1,False,0
OSUN,IFE NORTH,MORO,29-15-08-007,"ODU HALL, MORO",210,762,True,-1,False,False,False,False,UNKNOWN,98,10,97,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/08/pu/007/007-1677364404.pdf,"ODU HALL, MORO, MORO, IFE NORTH, OSUN, Nigeria",7.5326675,4.4510138,0.1314698493329699,0.0776848458617043,-1,12,13,0.0096339350502737,0.222,False,False,-0.3716247530411608,0.207,False,False,False,1,False,0
OSUN,IFE NORTH,MORO,29-15-08-008,"AYEPE HALL, MORO",219,750,True,-1,False,False,False,False,UNKNOWN,98,14,95,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/08/pu/008/008-1677386563.pdf,"AYEPE HALL, MORO, MORO, IFE NORTH, OSUN, Nigeria",7.5303234,4.4691022,0.1314289370699739,0.0780005479981221,-1,-1,13,0.0422079038659435,0.073,False,False,-0.6647257669039937,0.056,False,False,False,1,False,0
OSUN,IFE NORTH,MORO,29-15-08-009,"L.A. SCHOOL, OLUKOTUN",191,455,True,-1,False,False,False,False,UNKNOWN,121,0,54,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/08/pu/009/009-1677387187.pdf,"L.A. SCHOOL, OLUKOTUN, MORO, IFE NORTH, OSUN, Nigeria",7.5326675,4.4510138,0.1314698493329699,0.0776848458617043,-1,12,13,0.1751290507897397,0.331,False,False,-0.2104449856785151,0.329,False,False,False,1,False,0
OSUN,IFE NORTH,OYERE I,29-15-09-001,"ST. RAPHAEL'S SCHOOL, TORO",144,610,True,-1,False,False,False,False,UNKNOWN,65,1,71,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/09/pu/001/001-1677391461.pdf,"ST. RAPHAEL'S SCHOOL, TORO, OYERE I, IFE NORTH, OSUN, Nigeria",7.3928503,4.4977841,0.1290295788420505,0.0785011415888498,-1,-1,-1,0.1621642911440604,0.257,False,False,-0.3154984118721829,0.25,False,False,False,1,False,0
OSUN,IFE NORTH,OYERE I,29-15-09-002,"APOSTOLIC'S SCHOOL, IDI-ITA",182,531,True,-1,False,False,False,False,UNKNOWN,53,6,113,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/09/pu/002/002-1677389459.pdf,"APOSTOLIC'S SCHOOL, IDI-ITA, OYERE I, IFE NORTH, OSUN, Nigeria",7.3832132,4.4902774,0.1288613797167066,0.0783701249578904,-1,-1,-1,-0.0680137499927999,0.303,False,False,-0.2474981051629016,0.308,False,False,False,1,False,0
OSUN,IFE NORTH,OYERE I,29-15-09-003,"L.A. SCHOOL, ORI-OKUTA",147,453,True,-1,False,False,False,False,UNKNOWN,76,5,46,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/09/pu/003/003-1677385615.pdf,"L.A. SCHOOL, ORI-OKUTA, OYERE I, IFE NORTH, OSUN, Nigeria",7.3027387,4.4230319,0.1274568347278104,0.0771964695757405,-1,-1,-1,0.0846748132616172,0.443,False,False,-0.0865009821300819,0.441,False,False,False,1,False,0
OSUN,IFE NORTH,OYERE I,29-15-09-005,"ST. PAUL'S SCHOOL, MOLODO",207,710,True,-1,False,False,False,False,UNKNOWN,80,3,116,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/09/pu/005/005-1677383244.pdf,"ST. PAUL'S SCHOOL, MOLODO, OYERE I, IFE NORTH, OSUN, Nigeria",7.3832132,4.4902774,0.1288613797167066,0.0783701249578904,-1,-1,-1,-0.0857015492123465,0.296,False,False,-0.2587476292364448,0.297,False,False,False,1,False,0
OSUN,IFE NORTH,OYERE - II,29-15-10-001,"L.A. SCHOOL, AMUKEGUN",154,543,True,-1,True,False,False,False,UNKNOWN,51,0,87,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97259/result_39566_1677578922_thumb.jpg,"L.A. SCHOOL, AMUKEGUN, OYERE - II, IFE NORTH, OSUN, Nigeria",7.2833,4.4667,0.127117565410503,0.0779586216988307,-1,-1,-1,0.122027781389194,0.117,False,False,-0.5708607686093687,0.095,False,False,False,1,False,0
OSUN,IFE NORTH,OYERE - II,29-15-10-004,APAMU IBADAN,128,395,True,-1,False,False,False,False,UNKNOWN,57,0,58,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/004/004-1677416793.pdf,"APAMU IBADAN, OYERE - II, IFE NORTH, OSUN, Nigeria",7.2669377,4.3855847,0.1268319894023039,0.0765428926400877,-1,-1,-1,0.6610422154899762,0.023,True,False,-0.8718078555677385,0.015,True,False,True,1,False,1
OSUN,IFE NORTH,OYERE - II,29-15-10-005,"L.A. SCHOOL, ATOWO",163,428,True,-1,False,False,False,False,UNKNOWN,63,1,90,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97263/result_39570_1677495341_thumb.jpg,"L.A. SCHOOL, ATOWO, OYERE - II, IFE NORTH, OSUN, Nigeria",7.2627943,4.4487619,0.1267596734300768,0.0776455427922787,-1,-1,-1,0.1170704771431743,0.047,True,False,-0.7436782429269063,0.037,True,False,True,1,False,1
OSUN,IFE NORTH,OYERE - II,29-15-10-006,"CHRIST CHURCH SCHOOL, ABORISAADE I",253,897,True,-1,False,False,False,False,UNKNOWN,118,9,105,5,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/006/006-1677417777.pdf,"CHRIST CHURCH SCHOOL, ABORISAADE I, OYERE - II, IFE NORTH, OSUN, Nigeria",7.1364283,4.4182089,0.1245541706675016,0.0771122923459168,-1,-1,-1,-0.0480886289458855,0.214,False,False,-0.3865890757612122,0.198,False,False,False,1,False,0
OSUN,IFE SOUTH,AYESAN,29-16-01-001,AYESAN COMPOUND,209,529,True,-1,False,False,False,False,UNKNOWN,49,7,127,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/01/pu/001/001-1677365464.pdf,"AYESAN COMPOUND, AYESAN, IFE SOUTH, OSUN, Nigeria",7.2093149,4.6553679,0.1258262818180857,0.0812514977466541,-1,-1,-1,0.0648556451642794,0.38,False,False,0.1208643169670332,0.385,False,False,False,1,False,0
OSUN,IFE SOUTH,AYESAN,29-16-01-006,"ST. LUKE PRY. SCHOOL, BOLORUNDURO II",192,481,True,-1,False,False,False,False,UNKNOWN,55,4,126,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/01/pu/006/006-1677363724.pdf,"ST. LUKE PRY. SCHOOL, BOLORUNDURO II, AYESAN, IFE SOUTH, OSUN, Nigeria",7.228843,4.661733,0.1261671114597444,0.0813625896988728,-1,-1,-1,-0.0212517579873461,0.49,False,False,-0.04072607615659,0.477,False,False,False,1,False,0
OSUN,IFE SOUTH,AYESAN,29-16-01-007,"C.A.C PRY. SCHOOL, IDI-OBI",184,506,True,-1,False,False,False,False,UNKNOWN,60,0,120,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/01/pu/007/007-1677367561.pdf,"C.A.C PRY. SCHOOL, IDI-OBI, AYESAN, IFE SOUTH, OSUN, Nigeria",7.193975,4.675991,0.125558550056159,0.0816114387436221,-1,-1,-1,-0.015108936328043,0.494,False,False,-0.0370176771468973,0.478,False,False,False,1,False,0
